!03511426-n	heelless	0.0	[0]
03129123-n	creation	0.0	[0]
03136057-a	shaped	0.0	[0]
03145522-n	cue	0.0	[0]
03147509-n	cup	0.0	[0]
03151500-n	cushion	0.0	[0]
03156405-n	cylinder	0.0	[0]
03162297-n	dark-lantern	0.0	[0.0, 0.0]
03183080-n	device	0.0	[0]
03200701-n	dining-room	0.0	[0]
03206718-n	disguise	0.0	[0]
03221720-n	door	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03222516-n	bell	0.0	[0]
03224032-n	door	0.0	[0, 0, 0, 0, 0, 0]
03233905-n	drawer	0.0	[0]
03234306-n	draw	0.0	[0]
03234306-n	drawing	0.0	[0]
03235042-n	drawing-room	0.0	[0]
03237416-n	top-hat	0.0	[0]
03237992-n	dressing-gown	0.0	[0, 0, 0]
03244388-n	drive	0.0	[0]
03244919-n	driving-wheel	0.0	[0]
03255648-n	dummy	-34.0	[-34.0]
03259505-n	habitation	0.0	[0]
03259505-n	abode	0.0	[0]
03259505-n	home	0.0	[0]
03263076-n	eaves	0.0	[0]
03265874-n	effigy	-40.0	[-80.0, 0]
03303965-n	way out	0.0	[0]
03306385-n	express	0.0	[0]
03309808-n	cloth	0.0	[0, 0]
03322099-n	farm	0.0	[0, 0, 0]
03322836-n	farmhouse	0.0	[0]
03335600-n	figure	0.0	[0, 0, 0, 0, 0]
03343560-n	fire	-11.333333333333334	[-34.0, 0, 0]
03346455-n	fireplace	0.0	[0, 0]
03354903-n	flag	0.0	[0, 0, 0]
03356982-n	flannel	0.0	[0]
03365592-n	floor	-8.0	[0, 0, 0, 0, 0, 0, 0, -64.0]
03365991-n	floor	0.0	[0, 0, 0]
03368352-n	flower-bed	0.0	[0]
03397087-n	frieze	0.0	[0]
03398228-n	frock-coat	0.0	[0]
03398467-n	front	0.0	[0]
03399240-n	front door	0.0	[0, 0, 0]
03405725-n	furniture	0.0	[0]
03409393-n	gable	0.0	[0]
03411079-n	gaiter	0.0	[0]
03411762-n	gallery	0.0	[0]
03412906-n	gallows	-34.0	[-34.0]
03417749-n	garden	0.0	[0, 0, 0, 0]
03427296-n	gate	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03438257-n	glass	0.0	[0]
03454536-n	grate	0.0	[0, 0]
03455033-n	grave	-59.0	[-59.0]
03463832-n	orchard	0.0	[0, 0]
03467984-n	gun	-34.0	[-34.0]
03470629-n	trigger	-64.0	[-64.0]
03484576-n	handcuff	-34.0	[-34.0, -34.0]
03485794-n	handkerchief	0.0	[0]
03485997-n	handle	0.0	[0]
03494706-n	harness	0.0	[0]
03497352-n	hasp	0.0	[0]
03497657-n	hat	0.0	[0, 0, 0]
03502331-n	veil	0.0	[0, 0, 0]
03502509-n	headgear	0.0	[0]
03503233-n	lintel	0.0	[0]
03511175-n	hedge	0.0	[0]
03511426-n	heel	0.0	[0]
03517647-n	retreat	69.0	[69.0]
03519578-n	high road	0.0	[0]
03521076-n	hinge	0.0	[0, 0]
03537866-n	horror	-73.0	[-73.0]
03541696-n	inn	0.0	[0, 0, 0, 0]
03542333-n	hotel	0.0	[0, 0, 0]
03544360-n	house	1.84375	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03545150-n	house	0.0	[0]
03547054-n	hut	-2.25	[-36.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
03570526-n	metal bar	0.0	[0]
03574816-n	instrument	0.0	[0]
03589791-n	jacket	0.0	[0]
03592245-n	jail	0.0	[0]
03612814-n	kettle	0.0	[0]
03613294-n	key	0.0	[0, 0]
03619890-n	kitchen	0.0	[0]
03623556-n	knife	0.0	[0.0]
03627232-n	knot	0.0	[0]
03631177-n	lace	0.0	[0, 0]
03636248-n	lamp	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
03636649-n	lamp	0.0	[0]
03638014-n	landau	0.0	[0]
03640589-n	lane	0.0	[0, 0]
03643907-n	lash	-11.333333333333334	[0, 0, -34.0]
03646916-n	lattice	0.0	[0]
03656484-n	lens	0.0	[0, 0, 0, 0]
03660909-n	library	0.0	[0]
03665366-n	light	4.1	[0.0, 0.0, 41.0, 0, 0, 0, 0, 0, 0, 0]
03666591-n	light	34.0	[34.0, 34.0, 34.0]
03671272-n	line	0.0	[0]
03672352-n	linen	0.0	[0]
03679712-n	sitting-room	0.0	[0, 0, 0, 0, 0]
03682487-n	lock	-17.0	[0, -34.0]
03718458-n	manor	0.0	[0]
03719053-n	mansion	0.0	[0]
03719343-n	mantelpiece	0.0	[0]
03725717-n	masonry	0.0	[0]
03728437-n	match	6.8	[0, 0, 34.0, 0, 0]
03729402-n	match-box	0.0	[0]
03768346-n	mine	0.0	[0]
03800563-n	museum	0.0	[0]
03815615-n	tie	0.0	[0]
03819595-n	net	0.0	[0]
03819595-n	mesh	0.0	[0]
03819994-n	net	0.0	[0, 0, 0, 0]
03829563-n	noose	-34.0	[-34.0]
03841666-n	office	0.0	[0, 0]
03848729-n	opening	0.0	[0]
03860404-n	outhouse	0.0	[0]
03860404-n	out-house	0.0	[0]
03875218-n	paint	0.0	[0]
03881893-n	pane	0.0	[0]
03883664-n	pannikin	0.0	[0]
03889626-n	parapet	0.0	[0]
03892557-n	parsonage	0.0	[0]
03892891-n	portion	0.0	[0]
03895293-n	passage	0.0	[0, 0, 0, 0, 0, 0, 0]
03899328-n	path	0.0	[0, 0, 0, 0, 0, 0, 0]
03899533-n	foot-path	0.0	[0]
03899533-n	pathway	0.0	[0, 0]
03908204-n	pencil	0.0	[0]
03916031-n	perfume	0.0	[0]
03925226-n	photograph	0.0	[0]
03925226-n	photo	0.0	[0]
03931044-n	picture	0.0	[0, 0, 0, 0, 0]
03932203-n	piece	0.0	[0, 0, 0]
03940256-n	pin	0.0	[0]
03945167-n	pipe	0.0	[0]
03948459-n	pistol	-4.888888888888889	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -44.0, 0, 0]
03949442-n	quarry	0.0	[0]
03949663-n	pit	-64.0	[-64.0]
03954199-n	plan	0.0	[0]
03972524-n	pocket	0.6666666666666666	[0, 0, 2.0]
03973170-n	pocketbook	0.0	[0]
03974769-n	point	0.0	[0]
03975926-n	poker	0.0	[0, 0, 0, 0]
03987079-n	portrait	0.0	[0]
04005630-n	prison	0.0	[0]
04007894-n	production	17.0	[34.0, 0]
04024396-n	puncture	-64.0	[-64.0]
04038440-n	rack	0.0	[0]
04048568-n	railway	0.0	[0]
04049098-n	station	0.0	[0]
04049405-n	waterproof	0.0	[0]
04061969-n	recess	0.0	[0]
04068976-n	reflection	0.0	[0]
04076533-n	reproduction	0.0	[0]
04081281-n	restaurant	0.0	[0]
04086273-n	revolver	-8.846153846153847	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -18.0, 0, 0, -33.0, -64.0, 0]
04089152-n	roof-tree	0.0	[0]
04089836-n	hunting-crop	0.0	[0, 0]
04092013-n	right of way	0.0	[0, 0]
04096066-n	road	0.0	[0, 0, 0, 0, 0, 0]
04099175-n	rocket	0.0	[0]
04105068-n	roof	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
04105893-n	room	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
04108268-n	rope	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
04118021-n	carpet	0.0	[0]
04125021-n	safe	6.8	[0, 34.0, 0, 0, 0]
04136510-n	sash	0.0	[0, 0]
04139291-n	saucer	0.0	[0, 0]
04141573-n	scaffold	-55.0	[-55.0]
04141712-n	scaffolding	0.0	[0]
04151940-n	screen	0.0	[0]
04161358-n	seat	0.0	[0]
04161981-n	seat	0.0	[0]
04177755-n	settee	0.0	[0]
04186455-n	shawl	0.0	[0, 0]
04190052-n	shelf	0.0	[0]
04194289-n	ship	0.0	[0, 0]
04199027-n	shoe	0.0	[0]
04205759-n	shot	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0]
04211356-n	shutter	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
04213626-n	side	0.0	[0]
04219424-n	silk	0.0	[0]
04226464-n	skein	0.0	[0]
04227144-n	sketch	0.0	[0]
04230808-n	skirt	0.0	[0]
04236377-n	arm	0.0	[0]
04236377-n	sleeve	0.0	[0, 0, 0]
04240327-n	slip	0.0	[0, 0, 0]
04240327-n	slip of paper	0.0	[0, 0]
04241394-n	slipper	0.0	[0]
04241940-n	slit	0.0	[0]
04258982-n	sole	0.0	[0]
04298906-n	stake	0.0	[0]
04303258-n	staple	0.0	[0]
04306080-n	station	0.0	[0, 0, 0, 0]
04306847-n	statue	0.0	[0]
04314914-n	stair	0.0	[0, 0, 0]
04321804-n	stock	0.0	[0]
04326084-n	stone	0.0	[0, 0]
04326799-n	stone-work	0.0	[0]
04326896-n	stool	0.0	[0]
04332580-n	strait-jacket	-82.0	[-82.0]
04334599-n	street	0.0	[0, 0]
04345028-n	study	0.0	[0, 0, 0, 0, 0, 0]
04350905-n	suit	0.0	[0, 0, 0]
04355338-n	sundial	0.0	[0, 0]
04379243-n	table	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
04403638-n	telescope	0.0	[0, 0, 0, 0, 0]
04411264-n	tent	0.0	[0]
04415921-n	test-tube	0.0	[0, 0]
04424218-n	thing	0.0	[0]
04424418-n	thing	0.0	[0, 0, 0]
04443257-n	tobacconist	0.0	[0]
04452757-n	tool-house	0.0	[0]
04460130-n	tower	0.0	[0]
04468005-n	train	0.0	[0, 0, 0, 0, 0]
04474466-n	trap	-45.0	[-45.0]
04474843-n	trap	0.0	[0, 0, 0, 0, 0, 0]
04485082-n	tripod	0.0	[0]
04497962-n	tunnel	0.0	[0]
04502502-n	tweed	0.0	[0, 0]
04505036-n	typewriter	0.0	[0, 0]
04524313-n	vehicle	0.0	[0]
04525038-n	velvet	40.0	[40.0]
04526964-n	ventilator	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
04531098-n	vessel	0.0	[0]
04538552-n	vice	0.0	[0.0]
04546855-n	wall	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
04564698-n	way	0.0	[0, 0, 0]
04565233-n	wayside	0.0	[0]
04565375-n	weapon	-17.0	[0, -34.0]
04568557-n	web	0.0	[0]
04577769-n	whip	-34.0	[-34.0]
04578220-n	whipcord	0.0	[0, 0]
04582205-n	wicker-work	0.0	[0]
04582625-n	wicket-gate	0.0	[0]
04584207-n	wig	0.0	[0]
04585128-n	Wilton carpet	0.0	[0]
04585128-n	wilton	0.0	[0]
04587648-n	window	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
04588986-n	window	0.0	[0]
04589745-n	window	0.0	[0]
04590263-n	window-sills	0.0	[0]
04590263-n	window-sill	0.0	[0, 0]
04594218-n	wire	0.0	[0]
04620216-n	character	0.0	[0, 0]
04623113-n	nature	0.0	[0, 0, 0]
04624826-n	heart	0.0	[0]
04631700-n	animation	34.0	[34.0]
04632866-n	delicacy	0.0	[0]
04635104-n	activity	0.0	[0]
04636610-n	indifference	-34.0	[-34.0]
04639732-n	hardness	0.0	[0]
04640356-n	good will	80.0	[80.0]
04640538-n	patience	80.0	[80.0, 80.0]
04641153-n	compliance	34.0	[34.0]
04644719-n	zeal	0.0	[0]
04645943-n	hesitation	-34.0	[-34.0]
04646548-n	earnestness	38.0	[34.0, 30.0, 50.0]
04652177-n	secrecy	0.0	[0]
04664058-n	caution	35.0	[35.0]
04669247-n	responsibility	61.0	[61.0]
04669692-n	fault	-34.0	[-34.0, -34.0]
04673965-n	appearance	0.0	[0, 0, 0, 0, 0]
04674968-n	colour	0.0	[0, 0]
04679419-n	face	0.0	[0, 0, 0]
04679549-n	countenance	0.0	[0]
04679738-n	face	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
04679738-n	expression	0.0	[0, 0, 0]
04679738-n	look	0.0	[0, 0, 0, 0, 0, 0]
04680285-n	marking	0.0	[0]
04681230-n	pin-point	0.0	[0]
04681230-n	speck	0.0	[0, 0]
04682462-n	spot	0.0	[0]
04682462-n	speckle	0.0	[0]
04682462-n	patch	0.0	[0]
04683814-n	beauty	50.5	[64.0, 35.5, 52.0]
04684358-n	glory	64.0	[64.0]
04687333-n	appeal	34.0	[34.0]
04689450-n	fascination	30.5	[30.5]
04693096-n	crack	0.0	[0]
04693900-n	mark	-8.5	[-34.0, 0, 0, 0]
04694441-n	smudge	-32.0	[-32.0]
04709253-n	difficulty	0.0	[0]
04723816-n	quality	0.0	[0]
04726724-n	nature	0.0	[0]
04727214-n	air	0.0	[0, 0, 0]
04731497-n	characteristic	0.0	[0]
04747445-n	resemblance	0.0	[0]
04753455-n	certainty	34.0	[34.0]
04756172-n	probability	0.0	[0]
04757522-n	doubt	-14.571428571428571	[0, -34.0, -34.0, -34.0, 0.0, 0, 0]
04757522-n	question	0.0	[0, 0]
04807050-n	merit	34.0	[34.0]
04809642-n	effect	0.0	[0]
04814238-n	grandeur	57.0	[57.0]
04817280-n	coarseness	0.0	[0]
04824350-n	vagueness	-64.0	[-64.0]
04831727-n	generosity	69.0	[69.0]
04838210-n	nerve	-13.5	[-13.5]
04840011-n	kindness	46.5	[63.0, 30.0]
04841358-n	consideration	0.0	[0]
04842029-n	finesse	45.666666666666664	[45.666666666666664]
04848492-n	conscience	0.0	[0, 0]
04849241-n	goodness	0.0	[0]
04849241-n	good	0.0	[0]
04850117-n	justice	34.0	[34.0, 34.0]
04852088-n	evil	-47.5	[-47.5]
04852750-n	wickedness	-95.0	[-95.0]
04853361-n	villainy	-84.0	[-84.0]
04857083-n	courage	53.0	[47.0, 59.0]
04857490-n	nerve	19.46153846153846	[34.0, 0.0, 34.0, -34.0, 34.0, 34.0, 47.0, 34.0, 9.0, 34.0, 34.0, 0.0, -7.0]
04859449-n	audacity	0.0	[0]
04864515-n	tenacity	80.0	[80.0]
04869106-n	honour	49.0	[34.0, 64.0]
04871720-n	frankness	13.5	[27.0, 0]
04871720-n	directness	0.0	[0]
04876888-n	cunning	-14.0	[-14.0]
04876985-n	fidelity	61.0	[61.0]
04880573-n	simple	0.0	[0]
04886881-n	self-respect	26.0	[26.0]
04891010-n	discretion	-34.0	[-34.0]
04894037-n	imprudence	-34.0	[-34.0]
04895246-n	trust	64.0	[64.0]
04895979-n	suspicion	-64.0	[-64.0]
04896161-n	cleanliness	29.0	[29.0]
04897762-n	conduct	0.0	[0, 0]
04903813-n	composure	34.0	[34.0]
04904851-n	uneasiness	0.0	[0]
04910135-n	manner	0.0	[0.0, 0.0, 0.0, 0]
04914292-n	rudeness	-20.0	[-20.0]
04928903-n	way	0.26666666666666666	[0, 0, 0, 0, 0, 0.0, 2.4, 0.0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0]
04928903-n	fashion	5.666666666666667	[34.0, 0, 0, 0, 0, 0]
04928903-n	manner	0.48	[0, 0, 2.4, 0, 0]
04942869-n	disposition	0.0	[0, 0]
04945057-n	desire	64.0	[64.0]
04952570-n	glare	-34.0	[-34.0]
04954534-n	gleam	0.0	[0, 0, 0]
04968895-n	blue	0.0	[0]
04970916-n	pink	0.0	[0]
04972603-n	hazel	0.0	[0]
04980008-n	smell	0.0	[0, 0, 0]
04981139-n	sound	0.0	[0, 0, 0, 0, 0, 0, 0]
04981941-n	voice	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
04982207-n	silence	-17.0	[-34.0, -34.0, -34.0, 0, 0, 0]
04982478-n	stillness	0.0	[0]
04987620-n	tone	0.0	[0]
05003090-n	walk	0.0	[0]
05010801-n	echo	0.0	[0]
05015117-n	cold	-34.0	[-34.0]
05015463-n	chill	-34.0	[-34.0, -34.0]
05016753-n	warmth	34.0	[34.0]
05026843-n	weight	0.0	[0]
05035353-n	strength	8.5	[0.0, 0.0, 0.0, 34.0]
05035961-n	energy	100.0	[100.0]
05036394-n	intensity	0.0	[0]
05037394-n	vehemence	-95.0	[-95.0]
05037617-n	top	0.0	[0]
05037813-n	violence	-64.0	[-64.0]
05044822-n	sequence	0.0	[0]
05044822-n	succession	0.0	[0]
05051249-n	length	0.0	[0]
05058140-n	speed	0.0	[0]
05058580-n	rate	0.0	[0]
05059132-n	rapidity	34.0	[34.0]
05060052-n	promptness	34.0	[34.0]
05064037-n	shape	0.0	[0, 0, 0]
05072663-n	curve	0.0	[0]
05076237-n	point of view	0.0	[0]
05079866-n	attitude	0.0	[0]
05084201-n	distance	0.0	[0, 0, 0]
05091770-n	chance	37.0	[37.0]
05093890-n	degree	0.0	[0]
05098942-n	size	0.0	[0]
05111835-n	fall	-34.0	[-34.0]
05121418-n	number	0.0	[0, 0, 0]
05122099-n	preponderance	34.0	[34.0]
05122557-n	bulk	-34.0	[-34.0]
05124057-n	limit	-63.0	[-63.0]
05125377-n	scope	0.0	[0]
05129201-n	length	0.0	[0]
05129565-n	distance	0.0	[0, 0]
05129928-n	arm's length	0.0	[0]
05134547-n	depth	0.0	[0]
05136150-n	breadth	0.0	[0]
05138488-n	value	59.0	[59.0]
05142180-n	good	48.78333333333333	[48.78333333333333]
05142641-n	benefit	34.0	[34.0]
05142863-n	advantage	64.0	[64.0]
05143077-n	sake	5.0	[0, 0, 0, 40.0, 0, 0, 0, 0]
05143077-n	interest	27.375	[27.375]
05144079-n	bad	0.0	[0]
05144663-n	evil	-93.0	[-95.0, -91.0]
05145118-n	price	0.0	[0, 0]
05149325-n	purpose	-0.5999999999999996	[0.0, 11.3, 11.3, -25.0]
05149325-n	use	0.0	[0.0]
05149832-n	avail	0.0	[0]
05149978-n	use	3.8	[3.8]
05154908-n	aid	0.0	[0]
05155821-n	advantage	62.5	[62.5]
05156319-n	favour	40.666666666666664	[27.0, 35.0, 60.0]
05158296-n	privilege	64.0	[64.0]
05159123-n	upper hand	11.0	[11.0]
05159725-n	good	39.3375	[41.0, 37.675]
05162642-n	defect	-34.25	[-34.5, -34.0]
05163807-n	price	0.0	[0]
05163807-n	cost	-34.0	[-34.0, -34.0]
05168261-n	importance	13.6	[34.0, 34.0, 0.0, 0, 0]
05170574-n	consequence	-34.0	[-34.0]
05171800-n	urgency	-17.0	[-17.0]
05172322-n	weight	0.0	[0]
05174653-n	right	0.0	[0, 0.0, 0.0, 0, 0]
05180881-n	door	0.0	[0]
05190804-n	power	26.3	[27.0, 0, 36.0, 6.5, 62.0]
05194151-n	influence	-48.0	[-48.0]
05194578-n	force	17.0	[34.0, 0]
05194874-n	grip	0.0	[0]
05195362-n	pressure	-36.0	[-36.0]
05196375-n	control	0.0	[0]
05198756-n	free will	34.0	[34.0, 34.0]
05202284-n	voice	0.0	[0]
05216365-n	body	-13.666666666666666	[0, -41.0, 0]
05217168-n	figure	-3.4	[0, 0, 0, 0, -34.0, 0, 0, 0, 0, 0]
05217168-n	form	0.0	[0]
05217168-n	flesh	-34.0	[-34.0]
05217168-n	frame	0.0	[0]
05217859-n	body	-7.714285714285714	[0, 0, 0, 0, -54.0, 0, 0]
05217859-n	dead body	-32.0	[-32.0]
05222591-n	groove	0.0	[0]
05245192-n	freckle	0.0	[0, 0]
05254795-n	hair	0.0	[0, 0, 0, 0, 0, 0]
05257737-n	ringlet	0.0	[0]
05261566-n	beard	21.75	[0, 0, 0, 55.0, 60.0, 59.0, 0, 0]
05282433-n	teeth	0.0	[0, 0]
05301908-n	mouth	0.0	[0]
05302499-n	mouth	0.0	[0, 0]
05305806-n	lip	0.0	[0, 0, 0, 0, 0, 0, 0]
05311054-n	eye	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
05313535-n	brow	0.0	[0, 0, 0]
05313535-n	eyebrow	0.0	[0]
05313822-n	lid	0.0	[0]
05313822-n	eyelid	0.0	[0]
05320899-n	ear	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
05388805-n	heart	0.0	[0, 0, 0, 0, 0]
05399847-n	blood	-22.666666666666668	[-34.0, -34.0, 0]
05405324-n	tear	-30.0	[0, -60.0]
05406570-n	bile	0.0	[0]
05418717-n	vein	0.0	[0, 0]
05474346-n	nerve	34.0	[34.0]
05481095-n	brain	0.0	[0]
05538625-n	head	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
05540121-n	skull	-49.5	[0, -99.0]
05546040-n	jaw	-9.5	[0, -19.0]
05546540-n	neck	0.0	[0, 0, 0, 0, 0, 0]
05547508-n	throat	0.0	[0, 0, 0]
05548840-n	shoulder	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
05551318-n	side	0.0	[0]
05552607-n	chest	0.0	[0, 0]
05553288-n	breast	0.0	[0, 0]
05555688-n	waist	0.0	[0]
05558717-n	back	0.0	[0, 0, 0]
05560244-n	limb	0.0	[0, 0, 0, 0]
05560787-n	leg	0.0	[0]
05562595-n	lap	0.0	[0, 0]
05563266-n	foot	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
05563770-n	arm	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
05564323-n	forearm	0.0	[0]
05564590-n	hand	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
05565064-n	fist	-17.0	[-34.0, 0]
05565337-n	right hand	0.0	[0]
05565548-n	left	0.0	[0]
05565548-n	left hand	0.0	[0]
05565696-n	palm	0.0	[0]
05566504-n	finger	0.0	[0, 0, 0, 0, 0, 0, 0, 0]
05567217-n	thumb	0.0	[0, 0, 0]
05567381-n	forefinger	0.0	[0]
05573602-n	knee	0.0	[0]
05577410-n	toe	0.0	[0]
05578095-n	heel	0.0	[0, 0]
05578442-n	ankle	0.0	[0]
05582038-n	half-moon	0.0	[0]
05584928-n	wrist	0.0	[0, 0, 0, 0]
05598147-n	nose	0.0	[0, 0]
05599617-n	chin	0.0	[0, 0, 0, 0, 0]
05600637-n	face	-0.34615384615384615	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
05601198-n	face	0.0	[0]
05601758-n	feature	0.0	[0, 0, 0, 0]
05602548-n	brow	0.0	[0, 0, 0]
05602548-n	forehead	0.0	[0, 0, 0]
05602835-n	cheek	0.0	[0, 0, 0]
05611302-n	mind	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
05611302-n	brain	0.0	[0]
05611822-n	place	0.0	[0]
05614657-n	good sense	49.0	[64.0, 34.0]
05614657-n	common sense	64.5	[64.5]
05616246-n	power	34.0	[34.0]
05616246-n	ability	55.0	[55.0]
05617606-n	intelligence	76.0	[72.0, 80.0]
05618056-n	brain	0.0	[0]
05618056-n	wit	0.0	[0]
05619743-n	genius	72.0	[72.0]
05620955-n	cleverness	54.333333333333336	[54.333333333333336]
05621178-n	craft	0.0	[0]
05621178-n	cunning	-33.5	[-33.5]
05622723-n	instinct	33.166666666666664	[34.0, 34.0, 31.5]
05623818-n	sight	0.0	[0, 0]
05627785-n	heaven	78.0	[78.0]
05629682-n	pit	-49.0	[-49.0]
05630409-n	hell-fire	0.0	[0]
05637558-n	skill	34.0	[34.0, 34.0]
05638987-n	art	34.0	[34.0]
05641959-n	command	0.0	[0]
05650329-n	faculty	0.0	[0, 0.0]
05650579-n	attention	0.0	[0.0, 0.0, 0.0, 0]
05651399-n	memory	0.0	[0]
05651971-n	sense	0.0	[0, 0]
05660268-n	method	0.0	[0, 0]
05661668-n	solution	34.0	[34.0]
05661996-n	system	0.0	[0]
05671325-n	matter	-2.4545454545454546	[0, 0, 0, 0, 0, 0, 0, 0, -27.0, 0, 0]
05671325-n	thing	0.0	[0, 0, 0]
05671325-n	business	0.0	[0]
05671325-n	affair	0.0	[0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0]
05671526-n	less	0.0	[0]
05671974-n	part	0.0	[0, 0, 0]
05675130-n	consciousness	11.333333333333334	[34.0, 0, 0]
05677504-n	sense	0.0	[0, 0, 0, 0]
05682570-n	curiosity	24.666666666666668	[30.0, 27.0, 17.0]
05682570-n	wonder	0.0	[0]
05682950-n	interest	41.743055555555564	[34.0, 34.0, 34.0, 64.0, 44.0, 35.583333333333336, 34.0, 42.875, 45.916666666666664, 41.916666666666664, 40.75, 49.875]
05685030-n	bewilderment	-34.0	[-34.0]
05685363-n	perplexity	-48.5	[-34.0, -63.0]
05685538-n	mystery	-5.602222222222222	[-34.0, 64.0, -34.0, -34.0, -19.599999999999998, -20.933333333333334, -13.9, 5.2, 0.0, -2.0, 5.2, 0, 0, 0, 0]
05685538-n	clear	64.0	[64.0]
05686955-n	difficulty	-30.055555555555557	[-34.0, -34.0, -34.0, -34.0, -33.0, -34.5, -42.0, -25.0, 0]
05687338-n	trouble	-58.6875	[-64.0, -64.0, -64.0, -59.0, -46.5, -27.0, -53.0, -92.0]
05687338-n	problem	-34.0	[-34.0]
05687958-n	deep water	0.0	[0.0]
05688397-n	matter	-17.0	[-34.0, -34.0, 0, 0.0]
05690269-n	obstacle	-37.75	[-34.0, -41.5]
05692910-n	influence	-33.5	[-33.5]
05695232-n	bait	0.0	[0]
05697135-n	certainty	0.0	[0]
05697363-n	confidence	38.166666666666664	[34.0, 26.0, 54.5]
05698247-n	doubt	-26.0	[-34.0, -34.0, -45.0, -34.0, 0, -29.0, 0, -32.0]
05698791-n	suspicion	-43.5	[-43.5]
05698982-n	incredulity	-32.0	[-32.0]
05700793-n	reverie	34.0	[34.0]
05700925-n	dream	34.0	[34.0]
05702275-n	attention	25.5	[34.0, 34.0, 0, 34.0, 25.5, 25.5]
05703307-n	eye	0.0	[0, 0, 0]
05703429-n	observation	0.0	[0]
05703956-n	mind	0.0	[0]
05704266-n	concentration	0.0	[0]
05705722-n	alertness	40.0	[40.0]
05706629-n	disregard	-34.0	[-34.0]
05707495-n	intuition	0.0	[0]
05710573-n	remark	0.0	[0]
05713737-n	smell	-5.4	[0, 0, 0, 0, -27.0]
05714161-n	scent	0.0	[0, 0]
05714894-n	reek	-33.0	[-33.0]
05718254-n	sound	0.0	[0, 0, 0, 0, 0]
05720248-n	noise	-34.0	[-34.0]
05724694-n	pain	-95.0	[-95.0]
05751707-n	delicacy	0.0	[0]
05758059-n	experience	0.0	[0, 0, 0]
05760202-n	memory	0.0	[0, 0]
05761559-n	recollection	0.0	[0]
